timeStamp,Price,Open,High,Low,Vol.,Change %
7-May-19,"5,382.54","5,388.35","5,390.01","5,352.86",11.11M,-0.07%
6-May-19,"5,386.27","5,442.00","5,444.61","5,382.29",8.67M,-0.96%
3-May-19,"5,438.75","5,459.54","5,465.17","5,438.27",6.69M,-0.37%
2-May-19,"5,458.78","5,478.03","5,484.19","5,458.78",7.08M,-0.36%
30-Apr-19,"5,478.41","5,445.62","5,478.41","5,443.31",3.56M,0.64%
29-Apr-19,"5,443.31","5,440.56","5,451.69","5,437.06",5.66M,0.11%
26-Apr-19,"5,437.06","5,421.32","5,437.06","5,408.84",8.27M,0.26%
25-Apr-19,"5,422.89","5,412.06","5,427.30","5,410.19",10.38M,0.17%
24-Apr-19,"5,413.55","5,397.73","5,421.98","5,392.25",23.55M,0.20%
23-Apr-19,"5,402.58","5,544.07","5,606.35","5,402.58",12.99M,-3.63%
18-Apr-19,"5,606.35","5,603.25","5,611.09","5,593.67",6.72M,0.05%
17-Apr-19,"5,603.35","5,592.26","5,604.49","5,591.83",8.86M,0.21%
16-Apr-19,"5,591.83","5,582.68","5,593.72","5,576.50",14.42M,0.12%
12-Apr-19,"5,585.30","5,576.70","5,588.07","5,568.49",18.10M,0.16%
11-Apr-19,"5,576.11","5,585.04","5,590.33","5,576.11",26.16M,-0.13%
10-Apr-19,"5,583.58","5,584.38","5,592.76","5,579.56",11.77M,0.00%
9-Apr-19,"5,583.66","5,597.53","5,598.82","5,579.41",14.61M,-0.21%
8-Apr-19,"5,595.46","5,620.46","5,623.64","5,595.46",23.57M,-0.46%
5-Apr-19,"5,621.36","5,653.81","5,656.94","5,614.17",6.22M,-0.57%
4-Apr-19,"5,653.43","5,598.08","5,653.43","5,597.37",15.09M,1.00%
3-Apr-19,"5,597.37","5,578.99","5,609.91","5,578.43",8.49M,0.34%
2-Apr-19,"5,578.43","5,564.93","5,578.43","5,562.71",5.24M,0.19%
1-Apr-19,"5,567.77","5,555.25","5,574.07","5,554.87",6.67M,0.19%
29-Mar-19,"5,557.24","5,555.38","5,568.44","5,545.57",9.29M,0.02%
28-Mar-19,"5,556.28","5,510.39","5,567.24","5,508.95",13.66M,0.81%
27-Mar-19,"5,511.77","5,513.81","5,519.48","5,500.11",7.38M,-0.03%
26-Mar-19,"5,513.68","5,530.20","5,530.65","5,511.63",13.30M,-0.29%
25-Mar-19,"5,529.67","5,543.06","5,543.18","5,522.35",5.00M,-0.19%
22-Mar-19,"5,540.05","5,573.99","5,573.99","5,536.97",20.36M,-0.56%
21-Mar-19,"5,571.30","5,590.23","5,592.90","5,571.30",24.84M,-0.36%
19-Mar-19,"5,591.67","5,617.24","5,619.55","5,586.51",6.31M,-0.42%
18-Mar-19,"5,614.98","5,616.31","5,629.44","5,611.09",7.57M,-0.02%
15-Mar-19,"5,616.24","5,633.38","5,637.89","5,611.81",20.25M,-0.29%
14-Mar-19,"5,632.79","5,605.79","5,640.62","5,604.69",17.69M,0.46%
13-Mar-19,"5,606.96","5,646.13","5,665.09","5,606.96",18.02M,-0.71%
12-Mar-19,"5,646.78","5,680.45","5,680.98","5,639.34",17.46M,-0.59%
11-Mar-19,"5,680.30","5,722.09","5,723.34","5,679.99",11.34M,-0.73%
8-Mar-19,"5,722.25","5,753.31","5,760.68","5,720.12",35.63M,-0.52%
7-Mar-19,"5,752.35","5,751.85","5,767.46","5,747.90",9.53M,0.01%
6-Mar-19,"5,751.60","5,772.08","5,777.65","5,751.60",6.03M,-0.33%
5-Mar-19,"5,770.57","5,755.88","5,783.44","5,754.31",14.08M,0.28%
1-Mar-19,"5,754.31","5,813.19","5,816.29","5,746.12",61.01M,-1.07%
28-Feb-19,"5,816.29","5,798.03","5,822.51","5,795.23",61.01M,0.28%
27-Feb-19,"5,799.98","5,821.91","5,823.76","5,799.98",13.38M,-0.38%
26-Feb-19,"5,822.27","5,825.92","5,840.19","5,822.27",22.97M,-0.07%
25-Feb-19,"5,826.26","5,840.36","5,842.10","5,804.10",12.35M,-0.20%
22-Feb-19,"5,837.72","5,840.37","5,844.98","5,824.42",12.17M,-0.02%
21-Feb-19,"5,839.04","5,874.35","5,880.17","5,829.72",35.24M,-0.70%
20-Feb-19,"5,880.17","5,899.11","5,906.25","5,877.94",4.60M,-0.29%
18-Feb-19,"5,897.33","5,915.97","5,917.60","5,897.09",23.92M,-0.20%
15-Feb-19,"5,909.30","5,930.84","5,943.18","5,907.03",12.82M,-0.39%
14-Feb-19,"5,932.45","5,931.11","5,941.54","5,924.82",8.27M,0.03%
13-Feb-19,"5,930.47","5,929.56","5,934.19","5,927.40",6.46M,0.00%
12-Feb-19,"5,930.21","5,961.08","5,961.08","5,928.83",24.92M,-0.51%
11-Feb-19,"5,960.62","5,964.26","5,968.96","5,956.13",52.11M,-0.06%
8-Feb-19,"5,964.14","5,962.04","5,965.79","5,953.76",18.03M,0.07%
7-Feb-19,"5,959.79","5,959.17","5,965.83","5,955.04",10.01M,0.04%
6-Feb-19,"5,957.41","5,976.95","5,982.75","5,955.02",6.48M,-0.41%
5-Feb-19,"5,981.65","5,983.25","5,988.00","5,981.65",6.47M,-0.01%
1-Feb-19,"5,982.05","5,990.53","5,997.96","5,966.85",19.20M,-0.13%
31-Jan-19,"5,989.90","5,993.13","5,999.31","5,977.21",14.28M,-0.02%
30-Jan-19,"5,991.29","5,990.47","6,004.46","5,990.43",11.02M,-0.10%
29-Jan-19,"5,997.12","5,983.09","6,003.81","5,973.46",107.42M,0.40%
28-Jan-19,"5,973.46","5,981.71","5,985.63","5,972.01",11.53M,-0.08%
25-Jan-19,"5,978.30","5,963.36","5,981.71","5,960.34",15.60M,0.30%
24-Jan-19,"5,960.34","5,958.29","5,966.22","5,948.79",12.52M,0.15%
23-Jan-19,"5,951.56","5,946.57","5,961.61","5,944.17",8.63M,0.12%
22-Jan-19,"5,944.17","5,960.27","5,966.19","5,944.17",7.75M,-0.24%
21-Jan-19,"5,958.47","5,987.99","5,995.32","5,958.47",13.03M,-0.49%
18-Jan-19,"5,988.07","5,992.35","6,004.60","5,985.15",12.66M,-0.02%
17-Jan-19,"5,989.12","5,978.45","5,996.15","5,973.34",12.01M,0.26%
16-Jan-19,"5,973.34","5,971.91","5,986.53","5,962.23",13.18M,-0.13%
14-Jan-19,"5,981.02","5,966.87","5,982.80","5,966.87",15.37M,0.23%
11-Jan-19,"5,967.27","5,983.78","5,984.26","5,963.05",9.81M,-0.28%
10-Jan-19,"5,984.05","5,984.24","5,999.00","5,980.24",5.55M,0.03%
9-Jan-19,"5,982.19","5,992.04","5,999.08","5,973.28",4.15M,-0.17%
8-Jan-19,"5,992.36","6,025.29","6,026.47","5,986.70",18.39M,-0.51%
7-Jan-19,"6,022.99","6,065.65","6,067.66","6,022.99",7.37M,-0.74%
4-Jan-19,"6,067.66","6,059.09","6,067.80","6,050.40",3.15M,0.15%
3-Jan-19,"6,058.48","6,059.61","6,072.80","6,048.07",12.89M,-0.06%
2-Jan-19,"6,062.20","6,051.30","6,062.20","6,037.29",12.06M,0.16%
31-Dec-18,"6,052.37","6,010.17","6,056.16","6,009.92",9.33M,0.62%
28-Dec-18,"6,015.23","6,017.23","6,019.53","6,006.46",8.06M,-0.05%
27-Dec-18,"6,018.19","6,020.06","6,027.79","6,018.19",4.66M,-0.02%
26-Dec-18,"6,019.62","6,025.42","6,026.06","6,013.96",9.25M,-0.09%
24-Dec-18,"6,025.12","6,006.20","6,025.12","6,005.65",3.85M,0.32%
21-Dec-18,"6,005.65","6,017.82","6,036.24","6,005.65",4.25M,-0.18%
20-Dec-18,"6,016.36","6,051.02","6,064.11","6,016.36",27.78M,-0.57%
19-Dec-18,"6,050.95","6,047.25","6,057.23","6,039.48",89.37M,0.06%
18-Dec-18,"6,047.48","6,067.50","6,071.81","6,047.48",21.25M,-0.33%
17-Dec-18,"6,067.63","6,065.07","6,070.52","6,046.34",11.44M,0.08%
14-Dec-18,"6,062.55","6,061.33","6,082.94","6,055.51",6.30M,0.04%
13-Dec-18,"6,060.20","6,041.76","6,068.60","6,035.27",11.04M,0.41%
12-Dec-18,"6,035.27","6,026.59","6,039.94","6,020.22",28.95M,0.15%
11-Dec-18,"6,026.26","6,042.07","6,043.49","6,026.26",14.08M,-0.29%
10-Dec-18,"6,043.49","6,068.06","6,069.22","6,037.32",9.59M,-0.42%
7-Dec-18,"6,069.22","6,032.83","6,069.22","6,031.20",24.31M,0.61%
6-Dec-18,"6,032.54","5,998.97","6,035.33","5,997.23",25.07M,0.59%
5-Dec-18,"5,997.23","6,011.93","6,017.02","5,997.23",19.99M,-0.24%
4-Dec-18,"6,011.68","6,025.20","6,025.20","6,001.70",21.61M,-0.22%
3-Dec-18,"6,025.20","6,018.42","6,034.55","6,014.77",12.32M,0.54%
30-Nov-18,"5,992.70","5,992.15","6,006.48","5,981.16",18.26M,0.00%
29-Nov-18,"5,992.70","5,981.97","6,006.48","5,981.16",15.89M,0.19%
28-Nov-18,"5,981.16","5,971.24","5,999.51","5,971.24",22.63M,0.16%
27-Nov-18,"5,971.41","5,947.93","5,977.86","5,943.07",9.18M,0.48%
26-Nov-18,"5,943.07","5,937.06","5,954.65","5,929.98",93.41M,0.22%
23-Nov-18,"5,929.98","5,942.25","5,947.29","5,929.35",17.59M,-0.34%
21-Nov-18,"5,950.19","5,948.38","5,957.32","5,943.60",12.22M,0.04%
19-Nov-18,"5,947.90","5,952.23","5,960.59","5,947.90",10.63M,-0.13%
16-Nov-18,"5,955.43","5,968.86","5,980.28","5,955.43",20.27M,-0.20%
15-Nov-18,"5,967.34","5,947.73","5,971.30","5,945.57",3.82M,0.34%
14-Nov-18,"5,947.36","5,965.66","5,993.54","5,930.39",13.46M,-0.77%
13-Nov-18,"5,993.54","5,979.38","6,000.14","5,974.45",281.63M,0.21%
12-Nov-18,"5,980.94","5,971.45","5,982.15","5,935.60",11.71M,0.04%
9-Nov-18,"5,978.63","5,926.67","5,993.95","5,921.55",22.63M,0.81%
8-Nov-18,"5,930.59","5,988.70","5,988.96","5,925.84",16.25M,-0.95%
7-Nov-18,"5,987.21","6,061.46","6,062.86","5,978.10",21.19M,-1.24%
5-Nov-18,"6,062.09","6,099.13","6,106.48","6,062.09",35.68M,-0.49%
2-Nov-18,"6,092.21","6,136.53","6,168.02","6,083.71",43.51M,-0.36%
1-Nov-18,"6,114.13","5,952.44","6,122.82","5,952.44",53.09M,2.70%
31-Oct-18,"5,953.47","5,966.28","5,968.06","5,921.31",28.14M,-0.18%
30-Oct-18,"5,964.32","5,962.07","6,000.81","5,944.18",31.65M,0.34%
29-Oct-18,"5,944.18","5,869.76","5,952.89","5,831.96",66.04M,1.92%
26-Oct-18,"5,831.96","5,770.98","5,846.24","5,768.54",19.63M,1.10%
25-Oct-18,"5,768.54","5,772.06","5,779.24","5,758.01",13.85M,-0.03%
23-Oct-18,"5,770.52","5,769.76","5,776.32","5,762.94",8.93M,0.08%
22-Oct-18,"5,766.00","5,758.78","5,772.62","5,758.78",15.42M,0.09%
19-Oct-18,"5,761.09","5,778.40","5,778.52","5,761.09",5.75M,-0.30%
18-Oct-18,"5,778.37","5,786.90","5,792.49","5,776.75",4.95M,0.03%
17-Oct-18,"5,776.75","5,801.16","5,823.11","5,776.75",10.09M,-0.33%
16-Oct-18,"5,796.02","5,786.10","5,801.29","5,772.78",32.87M,0.37%
15-Oct-18,"5,774.37","5,815.33","5,822.61","5,771.47",42.22M,-0.70%
12-Oct-18,"5,815.03","5,838.87","5,842.22","5,812.21",9.65M,-0.40%
11-Oct-18,"5,838.48","5,872.36","5,876.25","5,836.52",9.52M,-0.57%
10-Oct-18,"5,872.02","5,880.46","5,894.44","5,865.55",31.88M,-0.14%
9-Oct-18,"5,880.38","5,918.51","5,925.70","5,880.38",10.03M,-0.47%
8-Oct-18,"5,908.06","5,912.93","5,922.42","5,908.06",17.88M,0.41%
5-Oct-18,"5,883.77","5,835.33","5,884.91","5,835.33",10.82M,0.83%
4-Oct-18,"5,835.60","5,821.63","5,842.97","5,813.83",11.09M,0.37%
3-Oct-18,"5,813.83","5,805.35","5,820.33","5,792.11",24.60M,0.10%
2-Oct-18,"5,807.74","5,818.12","5,824.00","5,804.45",20.14M,-0.17%
1-Oct-18,"5,817.54","5,860.17","5,863.03","5,806.93",8.58M,-0.76%
28-Sep-18,"5,862.18","5,870.22","5,886.67","5,852.22",15.25M,-0.12%
27-Sep-18,"5,869.31","5,887.51","5,890.61","5,869.31",13.58M,-0.31%
26-Sep-18,"5,887.52","5,833.32","5,892.86","5,832.33",12.22M,0.92%
25-Sep-18,"5,833.58","5,903.67","5,904.90","5,832.93",10.67M,-1.21%
21-Sep-18,"5,904.90","5,925.85","5,926.97","5,888.36",26.09M,-0.29%
20-Sep-18,"5,922.18","5,984.01","5,984.53","5,917.52",12.07M,-0.88%
19-Sep-18,"5,974.75","5,971.97","5,985.43","5,963.24",15.57M,0.06%
18-Sep-18,"5,971.21","6,029.13","6,031.48","5,966.61",33.76M,-0.95%
17-Sep-18,"6,028.49","6,031.78","6,051.02","6,022.46",14.89M,-0.05%
14-Sep-18,"6,031.26","6,060.44","6,060.68","6,031.26",15.17M,-0.49%
13-Sep-18,"6,060.68","6,061.23","6,065.87","6,056.35",51.06M,0.03%
12-Sep-18,"6,059.00","6,095.74","6,100.67","6,059.00",40.97M,-0.59%
11-Sep-18,"6,095.23","6,099.24","6,103.32","6,089.16",10.43M,-0.02%
10-Sep-18,"6,096.54","6,114.63","6,117.89","6,090.55",9.09M,-0.35%
7-Sep-18,"6,117.89","6,112.58","6,121.81","6,108.61",12.16M,0.09%
6-Sep-18,"6,112.32","6,120.68","6,129.09","6,112.02",10.01M,-0.13%
5-Sep-18,"6,120.29","6,127.88","6,137.04","6,116.03",9.29M,-0.13%
4-Sep-18,"6,128.00","6,091.41","6,128.00","6,091.41",10.22M,0.60%
3-Sep-18,"6,091.45","6,083.96","6,101.65","6,079.20",14.02M,0.18%
31-Aug-18,"6,080.26","6,078.71","6,098.05","6,072.12",17.24M,0.06%
30-Aug-18,"6,076.68","6,045.56","6,087.84","6,044.67",18.73M,0.53%
29-Aug-18,"6,044.67","6,011.76","6,049.14","6,010.23",19.82M,0.57%
28-Aug-18,"6,010.23","6,044.46","6,045.25","6,010.23",44.76M,-0.56%
27-Aug-18,"6,044.14","6,052.83","6,056.02","6,043.17",19.99M,-0.14%
24-Aug-18,"6,052.69","6,056.16","6,072.81","6,044.22",9.63M,-0.05%
23-Aug-18,"6,055.76","6,048.33","6,055.76","6,035.97",17.88M,0.25%
21-Aug-18,"6,040.37","6,043.75","6,048.52","6,034.73",14.41M,-0.06%
20-Aug-18,"6,044.23","6,057.95","6,061.79","6,037.32",15.79M,-0.11%
17-Aug-18,"6,051.10","6,086.27","6,089.71","6,044.58",18.21M,-0.53%
16-Aug-18,"6,083.59","6,086.91","6,101.20","6,083.59",14.64M,-0.05%
15-Aug-18,"6,086.74","6,112.46","6,113.02","6,086.74",9.07M,-0.43%
14-Aug-18,"6,113.00","6,130.71","6,132.37","6,108.45",11.67M,-0.26%
13-Aug-18,"6,128.82","6,132.77","6,142.95","6,116.95",13.78M,-0.21%
10-Aug-18,"6,141.55","6,149.89","6,157.06","6,138.80",9.89M,-0.23%
9-Aug-18,"6,155.41","6,119.14","6,164.75","6,119.14",8.92M,0.57%
8-Aug-18,"6,120.69","6,118.53","6,129.23","6,104.65",24.83M,0.05%
7-Aug-18,"6,117.63","6,143.73","6,147.68","6,116.64",15.88M,-0.41%
6-Aug-18,"6,142.65","6,144.36","6,150.16","6,130.33",10.08M,-0.02%
3-Aug-18,"6,143.90","6,135.88","6,143.90","6,125.69",10.99M,0.12%
2-Aug-18,"6,136.35","6,130.25","6,147.67","6,129.32",10.01M,0.11%
1-Aug-18,"6,129.32","6,147.03","6,154.19","6,127.82",13.65M,-0.29%
31-Jul-18,"6,147.27","6,129.56","6,147.27","6,123.87",28.08M,0.30%
30-Jul-18,"6,128.95","6,154.92","6,154.92","6,125.93",10.37M,-0.41%
26-Jul-18,"6,153.99","6,163.74","6,179.47","6,150.89",8.62M,-0.14%
25-Jul-18,"6,162.49","6,187.99","6,189.69","6,162.49",11.78M,-0.34%
24-Jul-18,"6,183.64","6,184.38","6,189.13","6,174.94",12.58M,-0.02%
23-Jul-18,"6,184.68","6,193.12","6,194.05","6,181.65",10.34M,-0.10%
20-Jul-18,"6,191.17","6,184.80","6,199.89","6,183.02",14.79M,0.13%
19-Jul-18,"6,183.02","6,160.02","6,183.78","6,160.02",20.88M,0.36%
18-Jul-18,"6,160.69","6,180.84","6,187.80","6,160.69",103.69M,-0.31%
17-Jul-18,"6,179.88","6,131.86","6,182.98","6,130.62",17.09M,0.80%
16-Jul-18,"6,130.62","6,139.71","6,147.63","6,126.11",13.30M,-0.12%
13-Jul-18,"6,138.08","6,116.64","6,138.08","6,116.64",46.20M,0.32%
12-Jul-18,"6,118.80","6,094.95","6,129.17","6,092.65",18.85M,0.43%
11-Jul-18,"6,092.65","6,076.03","6,097.31","6,075.92",13.94M,0.25%
10-Jul-18,"6,077.37","6,079.37","6,091.89","6,071.64",8.03M,0.00%
9-Jul-18,"6,077.32","6,111.48","6,127.54","6,076.43",5.97M,-0.51%
6-Jul-18,"6,108.71","6,124.27","6,148.89","6,108.71",22.43M,-0.15%
5-Jul-18,"6,117.86","6,043.29","6,132.64","6,041.92",10.89M,1.22%
4-Jul-18,"6,044.03","6,080.96","6,081.55","6,044.03",21.38M,-0.61%
3-Jul-18,"6,081.08","6,128.62","6,129.49","6,079.02",11.90M,-0.77%
2-Jul-18,"6,128.34","6,194.96","6,197.01","6,128.34",19.11M,-1.07%
29-Jun-18,"6,194.63","6,183.39","6,199.14","6,173.36",21.63M,0.21%
28-Jun-18,"6,181.48","6,187.47","6,195.13","6,176.38",19.19M,-0.11%
26-Jun-18,"6,188.05","6,221.77","6,231.11","6,184.94",14.77M,-0.52%
25-Jun-18,"6,220.13","6,230.56","6,242.14","6,220.13",8.85M,-0.13%
22-Jun-18,"6,228.15","6,228.92","6,244.30","6,224.76",19.03M,-0.01%
21-Jun-18,"6,229.06","6,218.12","6,234.05","6,213.26",19.40M,0.18%
20-Jun-18,"6,217.91","6,262.54","6,277.05","6,216.03",14.01M,-0.76%
19-Jun-18,"6,265.73","6,312.46","6,316.76","6,265.73",23.37M,-0.71%
18-Jun-18,"6,310.51","6,335.42","6,336.51","6,308.71",16.70M,-0.33%
14-Jun-18,"6,331.10","6,339.12","6,349.50","6,329.33",46.84M,-0.11%
13-Jun-18,"6,337.88","6,352.87","6,354.31","6,334.66",9.73M,-0.17%
12-Jun-18,"6,348.53","6,352.33","6,356.90","6,343.61",16.17M,-0.06%
11-Jun-18,"6,352.61","6,356.92","6,361.04","6,350.08",15.00M,-0.04%
8-Jun-18,"6,354.92","6,359.68","6,368.28","6,346.02",13.24M,-0.14%
7-Jun-18,"6,363.62","6,401.07","6,401.83","6,362.61",24.30M,-0.57%
6-Jun-18,"6,399.91","6,406.79","6,414.63","6,398.55",12.50M,-0.15%
5-Jun-18,"6,409.51","6,397.23","6,418.45","6,394.93",12.84M,0.23%
4-Jun-18,"6,394.93","6,403.41","6,405.59","6,391.11",11.80M,-0.10%
1-Jun-18,"6,401.03","6,401.05","6,409.85","6,388.35",19.02M,0.04%
31-May-18,"6,398.44","6,419.42","6,420.98","6,387.93",25.71M,-0.35%
30-May-18,"6,420.98","6,455.17","6,469.50","6,417.63",28.73M,-0.50%
28-May-18,"6,453.41","6,472.61","6,479.17","6,449.55",25.43M,-0.22%
25-May-18,"6,467.80","6,473.12","6,479.54","6,455.48",82.05M,-0.07%
24-May-18,"6,472.21","6,465.59","6,479.36","6,464.11",53.68M,0.10%
23-May-18,"6,465.48","6,472.17","6,474.61","6,465.48",18.11M,-0.10%
22-May-18,"6,472.25","6,467.20","6,477.44","6,458.46",24.93M,0.10%
21-May-18,"6,466.07","6,493.90","6,503.65","6,466.07",16.48M,-0.40%
18-May-18,"6,492.06","6,479.86","6,505.16","6,473.18",16.02M,0.29%
17-May-18,"6,473.18","6,483.13","6,493.34","6,469.75",21.85M,-0.16%
16-May-18,"6,483.47","6,454.19","6,486.73","6,454.19",14.46M,0.42%
15-May-18,"6,456.32","6,445.65","6,458.30","6,444.96",22.55M,0.18%
14-May-18,"6,444.96","6,481.04","6,482.29","6,444.93",35.60M,-0.52%
11-May-18,"6,478.87","6,482.05","6,489.08","6,474.31",23.84M,-0.01%
10-May-18,"6,479.71","6,482.79","6,496.03","6,402.82",48.83M,-0.06%
9-May-18,"6,483.65","6,487.59","6,505.17","6,479.01",24.18M,-0.03%
8-May-18,"6,485.57","6,505.37","6,511.90","6,485.57",12.21M,-0.33%
4-May-18,"6,506.74","6,521.31","6,526.71","6,498.93",11.65M,-0.26%
3-May-18,"6,523.88","6,519.26","6,532.98","6,507.69",13.91M,0.08%
2-May-18,"6,518.64","6,534.65","6,539.44","6,517.79",33.94M,-0.23%
1-May-18,"6,533.94","6,533.33","6,542.56","6,531.06",51.04M,0.04%
27-Apr-18,"6,531.06","6,524.40","6,552.84","6,521.74",23.69M,0.14%
26-Apr-18,"6,521.74","6,535.15","6,538.02","6,521.43",11.85M,-0.18%
25-Apr-18,"6,533.63","6,514.28","6,536.47","6,511.90",14.38M,0.26%
24-Apr-18,"6,516.71","6,527.14","6,532.62","6,506.87",16.59M,-0.13%
23-Apr-18,"6,525.17","6,542.20","6,552.20","6,525.17",10.94M,-0.24%
20-Apr-18,"6,540.97","6,530.32","6,543.23","6,528.57",12.16M,0.19%
19-Apr-18,"6,528.57","6,552.62","6,553.78","6,528.57",12.32M,-0.36%
18-Apr-18,"6,551.83","6,547.23","6,561.06","6,533.67",9.18M,0.12%
17-Apr-18,"6,544.25","6,498.61","6,557.14","6,496.44",91.75M,0.74%
16-Apr-18,"6,496.44","6,485.25","6,503.39","6,483.92",7.02M,0.19%
12-Apr-18,"6,483.92","6,451.12","6,483.92","6,451.12",38.37M,0.51%
11-Apr-18,"6,451.17","6,440.36","6,452.20","6,439.83",16.35M,0.18%
10-Apr-18,"6,439.83","6,432.64","6,446.25","6,429.07",16.03M,0.14%
9-Apr-18,"6,431.10","6,458.49","6,460.74","6,428.93",7.83M,-0.38%
6-Apr-18,"6,455.32","6,476.08","6,477.62","6,450.55",10.73M,-0.30%
5-Apr-18,"6,474.70","6,446.31","6,480.70","6,444.41",31.02M,0.47%
4-Apr-18,"6,444.41","6,460.54","6,460.54","6,426.16",26.18M,-0.22%
3-Apr-18,"6,458.33","6,472.80","6,564.59","6,449.90",24.04M,0.13%
2-Apr-18,"6,449.90","6,475.51","6,476.78","6,445.80",26.94M,-0.42%
29-Mar-18,"6,476.78","6,441.86","6,487.97","6,440.20",107.67M,0.57%
28-Mar-18,"6,440.20","6,440.43","6,452.12","6,416.62",162.43M,0.00%
27-Mar-18,"6,440.43","6,446.75","6,453.58","6,437.06",29.87M,-0.13%
26-Mar-18,"6,448.60","6,447.66","6,459.07","6,440.87",57.21M,0.08%
23-Mar-18,"6,443.75","6,451.62","6,455.66","6,440.38",42.75M,-0.12%
22-Mar-18,"6,451.51","6,446.84","6,462.48","6,443.85",19.62M,0.09%
21-Mar-18,"6,445.97","6,463.77","6,464.48","6,437.54",38.98M,-0.26%
20-Mar-18,"6,462.50","6,494.95","6,496.67","6,462.50",9.24M,-0.48%
19-Mar-18,"6,493.63","6,510.27","6,513.41","6,493.07",9.97M,-0.24%
16-Mar-18,"6,509.46","6,505.18","6,523.35","6,500.99",24.59M,0.13%
15-Mar-18,"6,500.99","6,520.06","6,528.63","6,498.31",14.73M,-0.28%
14-Mar-18,"6,519.48","6,556.43","6,559.80","6,509.71",64.29M,-0.54%
13-Mar-18,"6,554.83","6,548.83","6,567.75","6,547.73",135.13M,0.11%
12-Mar-18,"6,547.73","6,551.91","6,560.90","6,547.73",23.69M,-0.05%
9-Mar-18,"6,551.19","6,524.51","6,557.40","6,521.24",42.28M,0.46%
8-Mar-18,"6,521.24","6,505.25","6,527.64","6,497.87",24.24M,0.27%
7-Mar-18,"6,503.86","6,532.72","6,535.68","6,500.24",15.05M,-0.45%
6-Mar-18,"6,533.46","6,553.24","6,557.65","6,527.77",16.00M,-0.30%
5-Mar-18,"6,552.81","6,565.87","6,566.73","6,545.50",20.40M,-0.06%
2-Mar-18,"6,557.02","6,547.74","6,564.68","6,543.26",15.01M,0.08%
28-Feb-18,"6,551.78","6,560.85","6,566.15","6,545.64",23.87M,-0.12%
27-Feb-18,"6,559.42","6,559.53","6,569.12","6,544.12",27.68M,-0.01%
26-Feb-18,"6,560.32","6,576.72","6,587.09","6,556.12",56.99M,-0.23%
23-Feb-18,"6,575.39","6,570.36","6,579.28","6,556.75",25.78M,0.06%
22-Feb-18,"6,571.54","6,602.52","6,602.75","6,571.54",37.89M,-0.41%
21-Feb-18,"6,598.73","6,582.09","6,604.92","6,577.84",31.28M,0.32%
20-Feb-18,"6,577.84","6,567.45","6,586.06","6,565.63",81.04M,0.19%
19-Feb-18,"6,565.63","6,575.15","6,583.50","6,558.07",13.27M,0.03%
16-Feb-18,"6,563.69","6,555.76","6,573.84","6,553.21",33.99M,0.16%
15-Feb-18,"6,553.21","6,520.36","6,553.21","6,520.36",41.38M,0.32%
14-Feb-18,"6,532.26","6,544.81","6,548.99","6,523.83",27.60M,-0.16%
12-Feb-18,"6,542.99","6,576.23","6,590.50","6,542.49",34.78M,-0.45%
9-Feb-18,"6,572.29","6,548.67","6,572.29","6,542.90",55.89M,0.45%
8-Feb-18,"6,542.90","6,505.93","6,550.58","6,498.54",69.66M,0.55%
7-Feb-18,"6,507.25","6,512.12","6,514.71","6,495.46",35.51M,-0.08%
6-Feb-18,"6,512.54","6,521.30","6,527.11","6,506.99",26.26M,-0.12%
2-Feb-18,"6,520.46","6,504.20","6,525.66","6,498.45",70.60M,0.34%
1-Feb-18,"6,498.45","6,475.86","6,509.37","6,475.86",28.44M,0.34%
30-Jan-18,"6,476.41","6,455.76","6,477.16","6,447.83",19.34M,0.35%
29-Jan-18,"6,453.95","6,450.93","6,464.07","6,433.69",19.34M,-0.03%
26-Jan-18,"6,456.04","6,446.79","6,462.77","6,438.39",14.54M,0.12%
25-Jan-18,"6,448.21","6,441.38","6,450.58","6,419.71",16.08M,0.12%
24-Jan-18,"6,440.77","6,414.78","6,447.42","6,414.58",12.10M,0.35%
23-Jan-18,"6,418.05","6,418.52","6,421.40","6,407.06",17.04M,-0.05%
22-Jan-18,"6,421.40","6,442.64","6,445.98","6,416.28",8.48M,0.18%
19-Jan-18,"6,410.11","6,440.90","6,441.14","6,404.46",13.01M,0.00%
18-Jan-18,"6,410.11","6,440.90","6,441.14","6,404.46",13.01M,-0.45%
17-Jan-18,"6,439.34","6,448.00","6,453.40","6,434.18",8.30M,-0.13%
16-Jan-18,"6,447.61","6,472.49","6,477.31","6,447.61",9.19M,-0.40%
12-Jan-18,"6,473.62","6,496.10","6,500.55","6,461.14",13.32M,-0.35%
11-Jan-18,"6,496.23","6,506.86","6,508.49","6,492.60",13.38M,-0.10%
10-Jan-18,"6,502.96","6,527.59","6,529.77","6,502.96",16.24M,-0.37%
9-Jan-18,"6,527.14","6,525.19","6,541.40","6,520.44",22.03M,-0.20%
8-Jan-18,"6,540.51","6,513.55","6,545.16","6,513.55",112.09M,0.40%
5-Jan-18,"6,514.73","6,462.85","6,520.80","6,459.66",20.24M,0.85%
4-Jan-18,"6,459.66","6,465.37","6,469.38","6,430.63",14.31M,-0.06%
3-Jan-18,"6,463.50","6,420.72","6,465.62","6,411.27",13.37M,0.81%
2-Jan-18,"6,411.27","6,368.05","6,431.16","6,367.95",5.20M,0.66%
